reference;price;quantity
009464;16.5207;0
009465;16.5207;0
009466;16.5207;0
009467;16.5207;0
009468;12.3884;0
009469;12.3884;0
009470;12.3884;0
009471;12.3884;0
009472;12.3884;0
009473;12.3884;0
009474;12.3884;0
009475;12.3884;0
009476;12.3884;0
009477;12.3884;0
009478;12.3884;0
009479;12.3884;0
009480;12.3884;0
009481;12.3884;0
009482;19.8264;2
009483;19.8264;4
009484;19.8264;4
009485;19.8264;4
009486;19.8264;2
009487;19.8264;0
009488;19.8264;0
009489;19.8264;0
009490;19.8264;0
009491;19.8264;0
009492;16.5207;1
009493;16.5207;2
009494;16.5207;3
009495;16.5207;0
009496;16.5207;1
009497;16.5207;0
009498;16.5207;0
009499;16.5207;0
009500;16.5207;2
009501;16.5207;1
009502;35.5289;0
009503;35.5289;0
009504;35.5289;0
009505;35.5289;0
009506;35.5289;0
009507;37.1818;0
009508;37.1818;0
009509;37.1818;0
009510;37.1818;0
009511;37.1818;0
009512;37.1818;0
009513;37.1818;0
009514;37.1818;0
009515;37.1818;0
009516;37.1818;0
009517;37.1818;0
009518;37.1818;0
009519;37.1818;0
009520;37.1818;0
009521;12.3884;0
009522;12.3884;0
009523;12.3884;0
009524;12.3884;0
009525;12.3884;0
009526;12.3884;0
009527;12.3884;0
009528;12.3884;0
009529;12.3884;0
009530;12.3884;0
009531;12.3884;0
009532;12.3884;0
009533;16.5207;1
009534;16.5207;0
009535;16.5207;0
009536;16.5207;0
009537;16.5207;0
009538;16.5207;0
009539;16.5207;0
009540;16.5207;0
009541;16.5207;2
009542;16.5207;2
009543;16.5207;1
009544;16.5207;0
009545;16.5207;2
009546;16.5207;0
009547;16.5207;0
009548;16.5207;0
009549;37.1818;2
009550;37.1818;2
009551;37.1818;1
009552;37.1818;3
009553;37.1818;0
009554;37.1818;0
009555;37.1818;2
009556;37.1818;4
009557;35.5289;0
009558;35.5289;0
009559;35.5289;2
009560;35.5289;3
009561;35.5289;0
009562;35.5289;0
009563;35.5289;2
009564;35.5289;2
009565;33.0496;0
009566;33.0496;0
009567;33.0496;0
009568;33.0496;0
009569;33.0496;0
009570;33.0496;0
009571;33.0496;0
009572;33.0496;1
009573;21.8091;0
009574;21.8091;0
009578;49.9909;0
009579;49.9909;0
009580;49.9909;0
009581;27.2636;0
009582;27.2636;0
009583;27.2636;0
009584;27.2636;0
009585;27.2636;0
009586;27.2636;0
009587;27.2636;0
009589;15.4455;5
009590;15.4455;5
009591;15.4455;5
009592;15.4455;6
009596;9.0826;42
009597;9.0826;0
009598;9.0826;0
009599;25.4455;0
009619;27.2636;0
009621;33.6273;2
009622;12.7182;29
009623;12.7182;0
009624;12.7182;0
009625;12.7182;99
009634;32.7182;0
009635;32.7182;5
009636;32.7182;0
009637;;0
009638;37.75513;0
009639;37.75513;0
009661;9.391304;0
009663;9.391304;0
009664;9.391304;0
009665;31.462609;0
009666;31.462609;0
009667;31.462609;0
009668;18.782609;0
009669;18.782609;0
009670;18.782609;0
009671;9.391304;0
009672;9.391304;0
009673;30.166957;0
009674;25.13913;0
009675;25.13913;0
009676;25.13913;3
009677;18.782609;0
009678;18.782609;0
009679;18.782609;0
009680;31.4091;0
009681;31.4091;0
009682;31.4091;0
009683;31.4091;1
009684;31.4091;0
009685;31.4091;0
009686;31.4091;0
009687;31.4091;0
009688;43.477739;1
009689;43.477739;2
009690;43.477739;0
009691;29.643478;0
009692;29.643478;0
009695;;0
009696;18.877565;0
009697;18.877565;0
009698;18.877565;0
009699;10.072174;0
009700;10.072174;0
009701;10.072174;0
009702;18.877565;0
009703;18.877565;0
009704;18.877565;0
009705;18024;0
009706;18024;0
009707;18024;0
009708;49.406522;0
009709;23.71513;0
009710;23.71513;0
009711;23.71513;0
009712;23.71513;0
009725;24.568696;0
009726;24.568696;0
009727;32.6184;0
009728;32.6184;0
009729;44.7273;0
009730;44.7273;2
009731;44.7273;2
009732;44.7273;0
009733;44.7273;1
009734;22.766609;0
009735;22.766609;0
009736;22.766609;0
009737;22.766609;0
009738;49.7727;0
009739;49.7727;0
009740;49.7727;0
009741;49.7727;0
009742;49.7727;0
009743;49.7727;4
009744;72;1
009745;60;0
009746;60;3
009747;60;0
009748;60;0
009749;60;0
009750;72;0
009751;44.7273;0
009752;44.7273;0
009753;48;1
009754;48;4
009755;48;3
009756;29.0818;14
009757;19.5273;0
009758;19.5273;6
009759;19.0909;1
009760;19.0909;0
009761;12;0
009762;12;1
009763;12;1
009764;12;0
009765;15.2727;5
009766;15.2727;0
009767;44.7273;0
009768;44.7273;0
009769;27.3816;2
009770;27.3816;3
009771;60;0
009775;31.4091;0
009787;48.7521;0
009788;12.7182;0
009789;12.7182;0
009790;12.7182;0
009791;12.7182;1
009799;22.7182;0
009801;36.3545;0
009804;7.7182;0
009807;21.72313;0
009808;8.2562;0
009809;8.2562;0
009810;8.2562;0
009811;8.2562;0
009812;8.2562;0
009813;8.2562;0
009814;8.2562;0
009815;8.2562;0
009816;18.1727;0
009817;18.1727;0
009818;30.9;0
009819;13.6273;0
009821;49.9091;0
009822;49.9091;0
009823;49.9091;0
009824;45.4455;0
009825;45.4455;0
009827;45.4455;0
009828;23.6273;0
009829;23.6273;0
009830;23.6273;0
009831;23.6273;0
009832;33.6273;0
009833;32.7182;0
009834;32.7182;0
009835;29.0818;0
009836;29.0818;0
009845;88.1727;0
009846;88.1727;0
009847;54.5364;0
009848;54.5364;0
009849;54.9909;0
009850;54.9909;0
009851;54.9909;0
009852;54.9909;0
009853;54.9909;0
009854;89.9909;0
009855;89.9909;0
009856;89.9909;0
009857;35.4455;0
009858;35.4455;0
009859;35.4455;0
009860;35.4455;0
009861;35.4455;0
009862;35.4455;0
009863;35.4455;0
009864;21.8091;0
009869;26.3545;0
009870;26.3545;0
009871;26.3545;0
009872;26.3545;0
009873;26.3545;0
009874;26.3545;0
009877;18.1727;0
10027686;18.1727;0
009879;27.2636;0
009880;27.2636;0
009881;27.2636;0
009882;27.2636;0
009883;27.2636;0
009887;33.6273;0
009888;33.6273;0
009889;33.6273;0
009890;33.6273;0
009891;33.6273;0
009893;40.9;0
009894;40.9;0
009895;40.9;0
009896;40.9;0
009898;77.2636;25
009899;77.2636;41
009900;77.2636;0
009903;26.466783;0
009904;26.466783;0
009908;51.8091;0
009910;33.6273;3
009911;33.6273;0
009913;20.6529;0
009914;20.6529;0
009915;20.6529;0
009916;20.6529;0
009917;20.6529;0
009918;20.6529;5
009919;20.6529;1
009920;20.6529;3
009921;20.6529;2
009922;20.6529;0
009923;20.6529;0
009924;20.6529;0
009925;21.4793;0
009926;21.4793;0
009927;21.4793;0
009928;21.4793;1
009929;21.4793;1
009930;21.4793;0
009931;21.4793;4
009932;21.4793;10
009933;21.4793;0
009934;21.4793;4
009935;21.4793;2
009936;20.6529;0
009937;20.6529;7
009938;20.6529;0
009939;20.6529;1
009941;20.6529;0
009942;20.6529;0
009943;20.6529;0
009944;20.6529;0
009945;20.6529;0
009946;20.6529;0
009947;20.6529;2
009948;20.6529;2
009949;20.6529;0
009950;20.6529;0
009951;20.6529;0
009952;18.1727;0
009953;18.1727;0
009954;18.1727;0
009955;20.6529;0
009956;21.4793;3
009957;21.8091;0
009958;54.5372;0
009959;54.5372;0
009960;63.6281;0
009961;54.5372;0
009962;65281;0
009963;65281;0
009964;63.6281;0
009965;38.0083;0
009966;48.7521;0
009967;48.7521;0
009968;57843;0
009969;48.7521;0
009970;48.7521;1
009971;48.7521;0
009972;41314;0
009973;41314;0
009974;48.7521;0
009975;48.7521;0
009976;49.5785;0
009977;48.7521;11
009978;48.7521;0
009979;48.7521;0
009980;37.1818;0
009981;37.1818;1
009982;37.1818;1
009983;37.1818;0
009984;45.4463;4
009985;45.4463;0
009986;37.1818;0
009987;37.1818;0
009988;37.1818;0
009989;37.1818;0
009990;37.1818;0
009991;37.1818;0
009992;37.1818;0
009993;37.1818;0
009994;37.1818;0
009995;45.4463;0
009996;45.4463;0
009997;37.1818;0
009998;37.1818;0
009999;45.4463;0
00999B;18.877565;0
00999C;18.877565;0
00999D;60;3
010000;45.4463;0
010001;38.0083;0
010002;38.0083;0
010003;38.0083;0
010004;38.0083;0
010005;45.4463;0
010006;45.4463;0
010007;45.4463;0
010008;45.4463;2
010009;38.0083;0
010010;38.0083;13
010011;45.4463;0
010012;45.4463;0
010013;45.4463;0
010014;45.4463;0
010015;37.1818;0
010016;37.1818;0
010017;37.1818;0
010018;45.4463;4
010019;45.4463;9
010020;37.1818;0
010021;37.1818;0
010022;37.1818;0
010023;56.1901;0
010024;37.1818;1
010025;45.4463;0
010026;45.4463;0
010027;59.4959;0
010028;45.4463;14
010029;75.1983;0
010030;65281;7
010031;90.0744;1
010032;90.0744;0
010033;60.3223;0
010034;54.5372;0
010035;54.5372;0
010036;63.6281;0
010037;63.6281;0
010038;63.6281;0
010039;63.6281;0
010040;63.6281;0
010041;63.6281;0
010042;63.6281;0
010043;54.5372;0
010044;65281;0
010045;65281;0
010046;63.6281;0
010047;54.5372;0
010048;66.1074;0
010049;66.1074;0
010050;57843;0
010051;57843;0
010052;57843;0
010053;57843;0
010054;63.6281;0
010055;66.1074;0
010056;54.5372;0
010057;54.5372;0
010058;65281;0
010059;65281;0
010060;63.6281;0
010061;60.3223;0
010062;64.4545;0
010063;64.4545;0
010064;64.4545;0
010065;54.5372;0
010066;54.5372;0
010067;54.5372;0
010068;55.3636;0
010069;55.3636;0
010070;56.1901;0
010071;56.1901;0
010072;54.5372;0
010073;63.6281;0
010074;63.6281;0
010075;63.6281;0
010076;59.4959;0
010077;63.6281;0
010078;63.6281;0
010079;75.1983;0
010080;75.1983;0
010081;56.1901;0
010082;56.1901;0
010083;60.3223;0
010084;54.5372;0
010085;54.5372;0
010086;66.1074;0
010087;54.5372;0
010088;53.7107;0
010089;55.3636;0
010090;55.3636;0
010091;55.3636;0
010092;90.0744;0
010093;90.0744;0
010094;90.0744;0
010095;61.1488;0
010096;74.3719;6
010097;74.3719;7
010098;48.7521;0
010099;45.4463;0
010100;45.4463;0
010101;45.4463;0
010102;45.4463;0
010103;27.2645;0
010104;27.2645;0
010105;37.1818;0
010106;37.1818;0
010107;37.1818;0
010108;37.1818;0
010109;37.1818;2
010110;37.1818;0
010111;37.1818;0
010112;37.1818;0
010113;45.4463;0
010114;45.4463;0
010115;45.4463;0
010116;45.4463;0
010117;74.3719;1
010118;74.3719;1
010119;74.3719;3
010120;74.3719;0
010121;74.3719;0
010122;74.3719;0
010123;56.1901;0
010124;56.1901;0
010125;103.2975;2
010126;103.2975;1
010127;56.1901;0
010128;56.1901;0
010129;99.1653;0
010131;23.8273;0
010132;23.8273;0
010134;23.8273;0
010135;23.8273;0
010136;23.8273;0
010137;23.8273;0
010138;23.8273;0
010139;23.8273;0
010140;23.8273;3
010144;54.5364;0
010145;54.5364;0
010153;6.3545;6
010154;6.3545;5
010155;6.3545;4
010157;16.3545;8
010162;16.3545;11
010168;55.3636;0
010169;57843;0
010170;57843;0
010171;57843;0
010172;37.1818;0
010173;37.1818;3
010174;27.2645;0
010175;56719;0
010176;55.3636;0
010177;66.1074;0
010178;66.1074;0
010179;66.1074;0
010180;66.1074;0
010181;66.1074;0
010182;66.1074;0
010183;66.1074;0
010184;66.1074;0
010185;66.1074;0
010186;25.6116;0
010187;43.6273;0
010189;37.1818;0
010190;45.4463;0
010196;27.2636;22
010197;11.3636;0
010198;11.3636;0
010199;11.3636;9
010200;11.3636;0
010201;11.3636;0
010202;11.3636;2
010203;30.8182;1
010204;30.8182;5
010205;30.8182;0
010206;30.8182;4
010207;58.7273;5
010208;58.7273;0
010209;58.7273;1
010210;58.7273;2
010211;24.5364;4
010212;24.5364;4
010213;24.5364;4
010214;46.2727;2
010215;46.2727;1
010216;46.2727;5
010217;46.2727;5
010218;24.5364;0
010219;23.6273;0
010220;23.6273;1
010221;23.6273;0
010222;23.6273;1
010223;23.6273;4
010224;42.7182;1
010225;42.7182;5
010226;42.7182;2
010227;42.7182;5
010228;42.7182;0
010229;78.8182;0
010230;78.8182;0
010231;78.8182;0
010232;78.8182;0
010233;18.1727;4
010234;18.1727;1
010235;18.1727;1
010236;18.1727;0
010237;30.9;2
010238;30.9;0
010239;30.9;0
010240;30.9;1
010241;59.9909;1
010242;59.9909;0
010243;59.9909;1
010244;59.9909;1
010245;17.7727;4
010246;17.7727;0
010247;17.7727;0
010248;17.7727;0
010249;17.7727;4
010250;17.7727;3
010251;30.8182;0
010252;30.8182;0
010253;30.8182;0
010254;30.8182;0
010255;30.8182;0
010256;30.8182;0
010257;59.5;0
010258;59.5;0
010259;59.5;1
010260;21.6364;0
010262;21.6364;0
010263;21.6364;0
010264;40.1818;0
010265;40.1818;0
010266;40.1818;10
010267;17;8
010268;17;3
010269;17;3
010270;29.9909;0
010271;43.6273;0
010272;78.8182;0
010273;51.3818;0
010274;51.3818;0
010275;51.3818;5
010276;51.3818;6
010277;51.3818;5
010278;51.3818;5
010286;22.2727;8
010287;22.2727;9
010290;36.3545;0
010291;36.3545;0
010292;36.3545;0
010296;31.9091;2
010297;31.9091;2
010298;3;0
010299;3;0
010300;39.9909;0
010305;3;0
010306;20.806261;0
010307;20.806261;0
010308;20.806261;0
010309;36.3545;0
010310;36.3545;0
010311;36.3545;0
010312;45.4455;0
010313;45.4455;0
010314;45.4455;0
010315;27.2636;0
010316;27.2636;0
010317;27.2636;0
010318;40.9;0
010319;40.9;0
010320;24.5364;0
010321;24.5364;0
010323;20.8091;5
010324;51.3818;6
010326;25.4455;1
010329;9.0818;0
010333;1.0455;0
010336;15.2727;0
010338;6.2727;0
010339;28.458261;0
010340;28.458261;0
010341;28.458261;0
010342;28.458261;0
010343;28.458261;0
010359;33876;4
010360;45.4463;4
010361;45.4463;4
010362;44.6198;0
010363;39.6612;1
010364;39.6612;1
010365;41314;3
010366;41314;8
010367;41314;3
010368;53.7107;0
010369;53.7107;1
010370;14.0413;0
010371;14.0413;5
010372;14.0413;4
010373;14.0413;4
010374;14.0413;1
010375;14.0413;2
010376;14.0413;2
010377;12.3884;1
010378;12.3884;0
010379;12.3884;0
010380;12.3884;0
010381;19.8264;0
010382;19.8264;3
010383;19.8264;1
010384;19.8264;0
010385;12.3884;0
010386;12.3884;0
010387;12.3884;0
010388;12.3884;0
010389;41314;0
010390;24.7851;4
010391;24.7851;3
010392;48.7521;0
010393;48.7521;1
010394;28.0909;3
010395;28.0909;2
010396;28.0909;4
010397;38.8347;2
010398;37.1818;4
010399;23.1322;3
010400;23.1322;3
010401;23.1322;5
010402;23.1322;5
010403;23.1322;5
010404;38.8347;0
010405;38.8347;2
010406;38.8347;0
010407;47.9256;0
010408;47.9256;2
010409;24.7851;1
010410;24.7851;4
010411;24.7851;3
010412;37.1818;2
010413;37.1818;1
010414;37.1818;0
010415;21.4793;1
010416;21.4793;1
010417;52.0579;1
010418;42.9669;1
010419;42.9669;4
010420;34.7025;4
010421;34.7025;4
010422;34.7025;5
010423;45.4463;10
010424;45.4463;10
010425;45.4463;8
010426;19.8264;0
010427;19.8264;0
010428;19.8264;0
010429;63.6281;3
010430;63.6281;0
010431;52.8843;0
010432;52.8843;0
010433;52.8843;0
010434;40.4876;5
010435;40.4876;5
010436;40.4876;5
010437;43.7934;0
010438;43.7934;0
010439;43.7934;0
010440;45.4463;0
010441;45.4463;2
010442;33.0496;0
010443;33.0496;1
010461;10.7355;0
010462;10.7355;1
010463;10.7355;0
010464;10.7355;0
010466;14.0413;31
010467;14.0413;10
010468;14.0413;4
010469;14.0413;0
010473;31.8091;0
010474;45.3636;0
010475;45.3636;5
010476;45.3636;1
010477;45.3636;0
010478;69;0
010479;69;0
010480;69;0
010481;39.5455;0
010482;39.5455;0
010483;39.5455;4
010486;31.7273;0
010487;31.7273;0
010491;18.0909;4
010503;17.1818;0
010504;17.1818;5
010505;63.6273;3
010506;63.6273;23
010507;63.6273;11
010508;45.3636;1
010509;45.3636;4
010510;45.3636;0
010511;45.3636;0
010512;45.3636;0
010513;45.3636;3
010514;43.5455;0
010515;43.5455;0
010516;43.5455;0
010517;43.5455;0
010518;43.5455;0
010519;43.5455;0
010520;43.5455;0
010521;43.5455;0
010522;54.4545;3
010523;54.4545;1
010524;54.4545;3
010525;50.9;0
010526;50.9;7
010527;50.9;0
010528;50.9;0
010529;50.9;0
010530;17.3273;8
010531;17.3273;0
010532;17.3273;3
010533;17.3273;10
010534;17.3273;1
010535;48.6273;0
010536;48.6273;0
010537;48.6273;0
010538;48.6273;0
010539;54.4545;0
010540;54.4545;0
010541;54.4545;2
010542;49.0909;0
010543;49.0909;2
010544;49.0909;0
010545;49.0909;0
010546;58.1727;0
010547;58.1727;0
010548;58.1727;3
010549;58.1727;0
010550;24.4545;4
010551;24.4545;5
010560;31.7273;6
010562;1.8091;0
010574;19.9091;2
010578;7.2727;4
010579;7.2727;4
010580;13.6273;0
010582;29.9091;6
010583;29.9091;0
010584;18.0909;7
010585;23.6455;0
010586;23.6455;0
010588;13.6273;0
010621;9.9091;1
010622;9.9091;8
010625;50.9;0
010626;50.9;0
010628;36.3545;0
010629;17.2636;0
010630;67.2636;0
010631;67.2636;0
010632;67.2636;0
010633;67.2636;0
010634;36.3545;0
010635;39.9909;0
010636;49.0818;0
010637;49.0818;0
010638;49.0818;0
010639;49.0818;0
010640;30.4727;8
010641;30.4727;1
010642;30.4727;5
010643;30.4727;5
010644;30.4727;4
010645;30.4727;5
010646;30.4727;5
010648;71.8091;0
010650;18.1727;0
010653;30.9;0
010654;27.2636;0
010655;27.2636;0
010656;27.2636;0
010657;36.3545;0
010664;21.8091;0
010665;21.8091;0
010666;21.8091;0
010667;26.3545;0
010668;26.3545;0
010669;26.3545;0
010670;31.8091;0
010671;31.8091;0
010672;31.8091;0
010673;65.0364;0
010674;65.0364;0
010675;65.0364;0
010676;54.5364;0
010677;36.3545;0
010678;36.3545;0
10029674;17.947378;0
10029676;11.586282;0
010685;27.2636;0
010687;44.5364;0
010689;25.4455;0
010690;25.4455;0
010698;18.1727;0
010699;5.4455;2
010700;5.4455;0
010703;18.1727;1
010704;18.1727;0
010705;18.1727;1
010706;54.5;0
010709;32.7182;4
010710;32.7182;5
010711;32.7182;0
010717;51.8091;0
010729;95.4364;4
010733;11.8091;0
010734;11.8091;0
010735;11.8091;0
010736;11.8091;0
010738;42.7182;0
010739;42.7182;0
010740;42.7182;0
010741;1847.1074;0
010742;1847.1074;0
010743;1264.4628;0
010744;1264.4628;0
010745;908.2562;0
010746;756.1983;0
010747;1809.9174;0
010748;648.7603;0
010749;413.2231;0
010750;825.6198;0
010751;611.5702;0
010752;536.3636;0
010753;615.7025;0
010754;909.0909;0
010755;826.4463;0
010756;942.1488;0
010757;1004.1322;0
010758;789.2562;0
010759;789.2562;0
010760;578.5124;0
010761;578.5124;0
010762;1161157;0
010763;222314;0
010764;329.7521;0
010765;380.1653;0
010766;256.1983;0
010767;264.4628;0
010768;251.2397;0
010769;61.9835;0
010770;53719;0
010771;61.9835;0
010772;53719;0
010773;57.8512;0
010774;276.8595;0
010775;206.6116;0
010780;18.1727;0
010781;18.1727;6
010786;27.2636;5
010787;27.2636;0
010788;27.2636;4
010789;27.2636;5
010791;15.0909;1
010792;15.0909;3
010793;15.0909;0
010794;23.3636;6
010795;23.3636;6
010803;28.7273;0
010804;40.9;0
010805;40.9;0
010806;40.9;0
010808;39.9909;1
010809;39.9909;0
010810;39.9909;0
010811;29.0818;0
010812;29.0818;4
010813;29.0818;1
010814;31.8091;0
010815;31.8091;1
010816;31.8091;1
010817;31.8091;0
010818;31.8091;0
010819;31.8091;1
010820;50.9;1
010821;50.9;0
010822;50.9;1
010823;50.9;1
010830;24.3636;20
010832;25.0455;0
010833;25.0455;0
010834;25.0455;0
010835;44.5364;1
010836;44.5364;4
010837;44.5364;6
010863;15.4455;0
010864;15.4455;4
010865;15.4455;3
010872;32.6364;0
010873;34.0909;0
010874;34.0909;1
010875;50.8182;0
010876;50.8182;0
010877;33.5455;0
10030493;33.5455;0
010878;33.5455;0
010879;33.5455;0
10030495;33.5455;0
010880;33.5455;0
10030496;33.5455;0
010881;37.0909;1
010882;37.0909;0
010883;39.9091;1
010884;39.9091;3
010886;37.0909;1
010887;32.6364;0
010888;32.6364;1
010889;32.6364;1
010891;27.2636;0
010892;57.6182;2
010893;57.6182;1
010894;57.6182;1
010895;57.6182;0
010896;51.4545;6
010897;51.4545;5
010898;51.4545;1
010899;51.4545;6
010900;51.4545;2
010901;65.8636;4
010902;65.8636;2
010903;65.8636;7
010904;65.8636;6
010905;65.8636;2
010906;30.5455;12
010907;30.5455;7
010908;30.5455;6
010931;25.4455;0
010932;25.4455;0
010933;45.4455;0
010934;45.4455;0
010935;45.4455;0
010936;41.8091;0
010937;41.8091;0
010938;41.8091;0
010940;12.7182;0
010941;12.7182;0
010942;12.7182;0
010944;15.2727;0
010946;44.7273;0
010947;27.3816;2
010949;61.7273;0
010950;61.7273;1
010951;15.6942;0
010952;15.6942;0
010953;15.6942;0
010954;15.6942;0
010955;15.6942;0
010956;26.2727;0
010957;26.2727;0
010958;26.2727;8
010959;27.3816;3
010962;11.8091;0
010963;11.8091;0
010964;11.8091;0
010965;11.8091;0
010966;11.8091;0
010967;11.8091;0
010968;57843;0
010969;57843;0
010970;45.4463;0
010971;45.4463;0
010972;37.1818;8
010973;37.1818;10
010974;37.1818;0
010975;37.1818;0
010976;37.1818;6
010977;37.1818;0
010978;45.4463;5
010979;45.4463;0
010980;45.4463;0
010981;45.4463;0
010982;37.1818;0
010983;37.1818;0
010984;37.1818;0
010985;66.1074;0
010986;66.1074;0
010987;57843;0
010988;57843;0
010989;65281;2
010990;65281;3
010991;65281;0
010992;59.4959;0
010993;59.4959;0
010994;57843;0
010995;57843;0
010996;57843;0
010997;57843;0
010998;57843;0
010999;57843;0
011000;57843;0
011001;57843;0
011002;63.6281;0
011003;63.6281;0
011004;57843;0
011005;57843;0
011006;75.1983;0
011007;75.1983;0
011008;57843;0
011009;57843;0
011010;66.9421;0
011011;66.9421;0
011012;71.5289;0
011013;71.5289;0
011014;57843;0
011015;57843;0
011016;60.3223;0
011017;60.3223;0
011018;62.8017;0
011019;62.8017;0
011020;66.1074;0
011021;66.1074;0
011022;57843;0
011023;57843;0
011024;57843;0
011025;57843;0
011026;75.1983;2
011027;66.1074;0
011028;66.1074;0
011029;66.1074;9
011030;66.1074;9
011031;66.1074;0
011032;66.1074;0
011033;66.1074;0
011034;57843;0
011035;57843;0
011036;57843;0
011037;59.4959;0
011038;59.4959;0
011039;57843;0
011040;57843;0
011041;57843;0
011042;57843;0
011043;57843;0
011044;57843;0
011045;74.3719;0
011046;75.1983;0
011047;75.1983;0
011048;36.9008;0
011049;45.1653;0
011050;45.1653;0
011051;36.9008;0
011052;36.9008;0
011053;36.9008;0
011054;35124;0
011055;35124;0
011056;45.1653;0
011057;45.1653;0
011058;45.4463;0
011059;45.4463;0
011060;74.5455;0
011061;74.5455;0
011062;74.5455;1
011063;74.5455;2
011064;74.5455;0
011065;74.5455;0
011066;10.7355;0
011067;10.7355;0
011068;10.7355;0
011069;28.964174;0
011070;28.964174;0
011071;28.964174;0
011084;8.2562;0
011085;8.2562;0
011086;8.2562;0
011087;8.2562;0
011088;8.2562;0
011089;50.8182;4
011091;69.9909;0
011092;29.9909;0
011094;29;0
011099;20.9;0
011100;17.2636;0
011101;4.9504;0
011107;18.1727;0
011108;18.1736;0
011109;18.1736;0
011110;18.1736;0
011111;38.0909;0
011112;38.0909;0
011113;38.0909;0
011114;38.0909;0
011117;18.1736;20
011118;20.9;0
011119;35.4455;0
011120;39.9091;0
011122;49.9091;0
011123;22.7182;0
011125;36.3545;0
011127;31.8091;0
10032313;31.8091;0
10032314;45.4455;0
10032315;45.4455;0
10032316;45.4455;0
011131;49.9909;0
011132;49.9909;0
011133;49.9909;0
011134;49.9909;0
011135;31.8091;0
011136;30.9;6
011137;31.8091;0
011138;31.8091;0
011139;31.8091;0
011140;31.8091;0
011141;18.1727;0
011142;18.1727;0
011143;18.1727;0
011146;26.466783;0
011148;20.9;0
011149;20.9;0
011150;27.2636;0
011151;27.2636;0
011152;27.2636;0
011153;27.2636;0
011154;35.4455;0
011158;56.2727;0
011159;56.2727;0
011162;45.4455;0
011163;45.4455;0
011164;19.9909;0
011165;19.9909;0
011166;35.4545;0
011187;17.1818;2
011188;17.1818;6
011189;26.2727;3
011190;26.2727;1
011191;26.2727;3
011192;26.2727;7
011193;26.2727;8
011194;52.2727;3
011195;52.2727;1
011196;52.2727;0
011197;52.2727;0
011198;19;7
011199;52.2727;1
011200;26.2727;2
011201;52.2727;0
011204;43.6273;1
011289;49.9909;62
011290;49.9909;115
011291;49.9909;0
011292;49.9909;0
10032631;18.1727;0
011303;20.6529;10
011304;23.9587;18
011305;23.9587;17
011306;23.9587;6
011307;23.9587;4
011308;23.9587;0
011309;20.6529;4
011310;20.6529;2
011311;20.6529;4
011312;20.6529;6
011313;20.6529;9
011314;20.6529;5
011315;20.6529;3
011316;20.6529;1
011317;16.5207;4
011318;16.5207;4
011319;16.5207;2
011320;19;0
011321;19;2
011322;19;0
011323;19;0
011324;15.6942;0
011325;15.6942;0
011326;11562;0
011327;11562;0
011328;11562;0
011329;11562;0
011330;20.6529;4
011331;28.9174;0
011332;20.6529;2
011333;15.6942;0
011334;15.6942;0
011336;43.5455;0
011337;95.4545;0
011338;95.4545;0
011339;19.9091;2
011340;19.9091;7
011341;19.9091;8
011342;19.9091;7
011343;11562;0
011346;95.4545;0
011347;95.4545;0
011348;95.4545;0
011350;21.0909;3
011351;21.0909;5
011352;21.0909;3
011353;32.5364;15
011354;32.5364;0
011355;32.5364;0
011357;23.3909;1
011358;23.3909;1
011359;23.3909;1
011360;37.2636;22
011361;37.2636;36
011362;37.2636;5
011363;59.9909;0
011364;59.9909;3
011365;59.9909;0
011366;9.0818;0
011367;9.0818;6
011368;9.0818;0
011369;17.2636;0
011370;17.2636;4
011371;17.2636;2
011372;30.9;4
011373;30.9;0
011374;30.9;5
011377;27.2636;6
011378;27.2636;0
011383;21.8091;0
011384;21.8091;0
011392;20.6529;0
011393;20.6529;2
011394;20.6529;2
011395;20.6529;0
011396;20.6529;0
011397;20.6529;0
011398;20.6529;0
011399;20.6529;0
011400;20.6529;0
011401;20.6529;1
011402;20.6529;0
011403;20.6529;2
011404;21.4793;0
011405;21.4793;0
011406;21.4793;3
011407;21.4793;0
011408;21.4793;0
011409;21.4793;0
011410;21.4793;0
011411;21.4793;1
011412;20.6529;2
011413;20.6529;0
011414;20.6529;0
011415;20.6529;0
011416;20.6529;0
011417;20.6529;17
011418;20.6529;4
011419;20.6529;5
011420;20.6529;11
011421;20.6529;2
011422;20.6529;0
011423;20.6529;0
011424;20.6529;0
011425;20.6529;0
011426;20.6529;1
011427;20.6529;2
011428;20.6529;0
011429;20.6529;0
011430;20.6529;0
011431;20.6529;0
011433;11562;0
011434;11562;0
011435;11562;0
011436;11562;0
011437;41314;1
011438;41314;0
011439;41314;0
011440;41314;3
011441;41314;2
011442;41314;0
011443;41314;1
011444;41314;0
011445;;0
011446;39.9909;0
011447;39.9909;0
011448;39.9909;0
011449;36.3545;0
011454;38.3182;3
011457;38.1727;0
011458;38.1727;1
011459;30.9818;0
011460;20.8091;11
011463;22.7182;0
011464;22.7182;4
011465;49.9909;0
011466;49.9909;0
011469;24.473739;0
011470;24.473739;0
011473;12.3884;2
011474;24.5364;0
011475;27.2636;0
011666;27.2636;0
011667;27.2636;0
011668;48.1727;0
011669;48.1727;0
011670;48.1727;0
011671;48.1727;0
011672;22.7182;0
011673;22.7182;0
011674;22.7182;0
011675;22.7182;0
011676;48.1727;0
011677;22.7182;0
011678;13.6273;0
011679;13.6273;0
011680;13.6273;0
